español	quechua
En efecto, las cosas existentes no nos son dadas en sí mismas, sino como ideas o representaciones a las cuales suponemos que corresponden realidades fuera del yo.	 Chiqapmi, kaqkunataqa manam kikinchikpichu quwanchik, aswanqa yuyay hina utaq representacion hina, chaykunamanmi suyanchik hawa kikinmanta chiqap kaqkuna tupasqanmanta.
Pero el material del conocimiento no es nunca otro que ideas  - de diferentes clases - , y, por tanto, el criterio de la verdad de las ideas no puede ser extrínseco, sino que debe ser interior a las ideas mismas.	 Ichaqa yachaypa materialninqa manan hayk’aqpas hukchu yuyaykunamanta -huk layamanta- chaymi, chayraykun yuyaykunaq cheqaq kayninpa criterionqa manan hawamantachu kanman, aswanpas kikin yuyaykuna ukhupin kanan.
La filosofía moderna debuta, con Descartes, en idealismo.	Kunan pacha yachay yachayqa qallarikun, Descarteswan, idealismo nisqapi.
Incluye el mundo en el sujeto; transforma las cosas en ideas, tanto que un problema fundamental de la filosofía cartesiana será el de salir del yo y dar el paso de las ideas a las cosas.	 Chayqa kay pachatan chay temapi churan; imakunatapas yuyaykunamanmi tikran, chaymi cartesiano filosofía nisqapa huk fundamental sasachakuyninqa kanqa kikinmanta lluqsispa yuyaykunamanta imakunaman tikrayta ruway.
(Véasela sexta meditación metafísica.)	 (Qaway soqta kaq metafísica yuyaymanayta).
En las Regulæ ad directionem ingenii, llama a las ideas claras y distintas, naturalezas simples (nature simplices).	 Regulæ ad directionem ingenii nisqapiqa sut’i, sapaq yuyaykunatan sutichan naturalezas simples (naturaleza simplices) nispa.
El acto del espíritu que aprehende y conoce las naturalezas simples es la intuición o conocimiento inmediato, o, como dice también en las Meditaciones (meditación segunda), una inspección del espíritu.	 Sasa naturalezakunata hap’iq, yachaq espirituq ruwayninqa, intuición otaq chaylla yachaymi, otaq, Meditacionkunapipas nisqanman hina (iskay kaq yuyaymanay), espirituta qhawaymi.
Esta operación de conocer lo evidente o intuir la naturaleza simple, es la primera y fundamental del conocimiento.	 Kay llamk’ayqa sut’i kaqta riqsispa utaq intuición naturalezata, yachaypa ñawpaq kaq, fundamentalnin ima.
Los procedimientos del método comenzarán pues por proponerse llegar a esta intuición de lo simple, de lo claro y distinto.	 Chayraykum qallarinqa chay métodopa ruwayninkunaqa kay intuición nisqaman chayanapaq proponespa, chaymi chay simple, de los claro y distinto.
Las dos primeras reglas están destinadas a ello.	 Ñawpaq iskay kamachikuykunaqa chaypaqmi ruwasqa kachkan.
Las dos segundas se refieren en cambio a la concatenación o enlace de las intuiciones, a lo que, en las Regulæ, llama Descartes deducción.	Iskay kaq iskaytaqmi aswanqa riman intuicionkunapa concatenación utaq vinculación nisqamanta, chaytam, Reulæ nisqapi, Descartespa deducción nispa sutichan.
Es la deducción, para Descartes, una enumeración o sucesión de intuiciones, por medio de la cual, vamos pasando de una a otra verdad evidente, hasta llegar a la que queremos demostrar.	 Chayqa deducciónmi, Descartespaqqa, huk enumeración otaq sucesión de intuiciones, chaywanmi huk sut’i cheqaq kaqmanta huk cheqaq kaqman rinchis, rikuchiyta munasqanchisman chayananchiskama.
Aquí tiene aplicación el complemento y como definitiva forma del análisis.	 Kaypiqa complementoqa aplicación nisqayuqmi hinaspapas forma definitiva de análisis hina.
El análisis deshizo la compleja dificultad en elementos o naturalezas simples.	 Chay anlisismi chay compleja dificultad nisqataqa elementos simples nisqaman utaq naturalezas nisqaman rakirqa.
Ahora, recorriendo estos elementos y su composición, volvemos, de evidencia en evidencia, a la dificultad primera en toda su complejidad; pero ahora volvemos conociendo, es decir, intuyendo una por una las ideas claras, garantía última de la verdad del todo.	 Kunanqa, kay elementokunata, composiciónnintapas pasaspa, kutiyku, pruebamanta pruebaman, ñawpaq sasachakuyman tukuy complejidadninpi; ichaqa kunan kutimunchis yachaspa, chaymi sut’i yuyaykunata hukmanta hukmanta intuispa, llapanpa cheqaq kayninpa tukukuy garantianta.
«Conocer es aprehender por intuición infalible las naturalezas simples y las relaciones entre ellas, que son, a su vez, naturalezas simples».	 «Yachayqa mana pantaq intuicionwan hap’iymi chay naturalezas simples nisqakunata, chaykuna ukhupi relaciones nisqakunatapas, chaykunan kanku, a su vez, naturalezas simples».
La Metafísica	 metafísica nisqamanta yachay
La noción del método, la teoría del conocimiento y la metafísica se hallan íntimamente enlazadas y como fundidas en la filosofía de Descartes.	Método nisqa yuyay, yachaymanta teoría, metafísica nisqakunaqa allintan t’inkisqa kashanku, Descartespa filosofía nisqawanpas hukllachasqa hina.
El cartesiano Espinosa pudo conseguir exponer la filosofía de Descartes en una serie geométrica de axiomas, definiciones y teoremas (Renati Descartes Principiorum philosophiæ pars.	 Cartesiano Espinosaqa Descartespa yuyayninta sut'inchayta atirqan, huk geométrica serie axiomas, definiciones, teoremas (Renati Descartes Principorum philosophiæ pars).
I et II, more geometrico demonstratæ.)	 I et II, aswan geometrico demonstratæ.)
El punto de partida es la duda metódica.	 Qallariypiqa iskayrayaymi metódico nisqa.
La duda cartesiana no es escepticismo, sino un procedimiento dialéctico de investigación, encaminado a desprender y aislar la primera verdad evidente, la primera idea clara y distinta, la primera naturaleza simple.	 Cartesiano iskayrayayqa manan iskayrayaychu, aswanpas investigación dialéctica nisqa ruwaymi, ñawpaq kaq sut’i cheqaq kaqta, ñawpaq sut’i, sapaq yuyayta, ñawpaq kaq sasan naturalezata t’aqayta, t’aqayta ima.
La duda, en suma, es la aplicación al problema del conocimiento del método del análisis, que hemos descrito.	Iskayrayay, pisi rimayllapi, chay aplicacionmi chay método de análisis nisqamanta yachay sasachakuyman, chaytam willakurqanchik.
El residuo de ese análisis es la verdad fundamental que sirve de base a todas las demás: «Yo soy una cosa o sustancia pensante.»	" Chay anlisispa puchuqninqa chiqap kaq fundamentalmi, chaymi llapa wakinkunapa sapin hina: ""Ñuqaqa yuyaymanaqmi utaq sustanciam kani""."
Entre las dificultades que plantea la duda metódica, nos detendremos en una tan sólo, en la famosa hipótesis del genio o espíritu maligno (Meditaciones).	 Chay iskayrayay metódico nisqapa sasachakuyninkunamantaqa hukllapim yachasun, chaymi riqsisqa hipótesis genio utaq millay espiritumanta (Meditaciones).
Después de haber examinado las diferentes razones para dudar de todo, quedan todavía en pie las verdades matemáticas, tan simples, claras y evidentes, que parece que la duda no puede hacer mella en ellas.	 Tukuy imamanta iskayrayanapaq imaymana razonkunata qhawarisqa qhepamanpas, matemáticas nisqapi cheqaq kaqkunaqa sayashanraqmi, ancha facil, sut’i, sut’i rikukuq, chaymi iskayrayayqa mana chaykunapi huk dent ruwayta atinmanchu hina.
Pero Descartes también las rechaza fundándose en la consideración de que acaso maneje el mundo un Dios omnipotente, pero lleno de tal malignidad y astucia, que se complace en engañarme y burlarme a cada paso, aun en las cosas que más evidentes me parecen.	 Ichaqa Descartesqataqmi chaykunata wikch’upun, ichapas tukuy atiyniyoq Dios kay pachata kamachin, ichaqa hunt’a millay kaywan, q’otuywan ima, chaymi sapa llank’aypi q’otuwaspa, burlakuwaspa ima, aswan sut’i rikukuq hina kaqkunapipas, kusikun.
En realidad, la hipótesis del genio maligno ni es un juego ni un círculo de hierro, sino un movimiento dialéctico, muy importante en el curso del pensamiento cartesiano.	 Chiqaptaqa, millay genio hipótesisqa manam pukllaychu nitaq fierro muyuchu, aswanqa dialéctico kuyuymi, ancha chaniyuq cartesiano yuyaypa puriyninpi.
Repárese en que la hipótesis del genio maligno, necesita, para ser destruida, la demostración de la existencia de Dios.	 Reparay, millay genio hipótesis necesitan, chinkachisqa kananpaq, Diospa kayninta rikuchiyta.
Sólo cuando sabemos que Dios existe y que Dios es incapaz de engañarnos, sólo entonces queda deshecha la última y poderosa razón que Descartes adelanta para justificar la duda.	 Dios kasqanmanta yachaspallanchis, Diospas mana engañayta atiwasqanchista, chayraqmi qhepa kaq atiyniyoq razon Descartespa ñawpaqman puririsqan iskayrayayta chaninchananpaq.
¿Qué significa esto?	 ¿Ima ninantaq kayqa?
Significa el planteamiento y solución de un grave problema lógico, que luego ocupará hondamente a Kant: el problema de la racionalidad o cognoscibilidad de lo real.	Niyta munan, huk hatun lógico sasachakuypa asuykuyninta, allichaynintapas, chaymi qhipaman Kant-ta ukhumanta hap'inqa: racionalidadpa sasachakuynin utaq chiqap kaqpa yachayninpa sasachakuynin.
El genio maligno y sus artes de engaño simbolizan la duda profunda de si en general la ciencia es posible.	 Millay geniopas, engañaq artenkunapas, ciencia llapanpi atikunmanchu icha manachu chaymanta sinchi iskayrayaytan rikuchin.
¿Es lo real cognoscible, racional?	 ¿Cheqaq kaqchu yachay atiy, racional?
¿No será acaso el universo algo totalmente inaprensible por la razón humana, algo esencialmente absurdo, irracional, incognoscible?	 ¿Manachu universoqa runaq razonninwan mana entiendey atina imapas, esencialmente mana yuyayniyoq, mana yuyayniyoq, mana yachay atina?
Esta interrogación es la que Descartes se hace bajo el ropaje dialéctico de la hipótesis del genio maligno.	 Kay tapukuyqa Descartespa tapukunmi, millay genio hipótesis nisqapa dialéctico nisqawan.
Y las demostraciones de la existencia y veracidad de Dios no hacen sino contestar, afirmando la racionalidad del conocimiento, la posibilidad del conocimiento, la confianza postrera que hemos de tener en nuestra razón y en la capacidad de los objetos para ser aprehendidos por ella.	 Hinaspapas Diospa kayninmanta, cheqaq kayninmanta rikuchiykunaqa manan imatapas ruwankuchu, aswanpas kutichinku, yachaypa racionalidadninta, yachay atikuyninta, qhepa kaq confianzata, chaytan hap’inanchis razonninchispi, chaywan hap’isqa kanapaq objetokunaq atiyninpipas.
La base primera de la filosofía cartesiana es el cogito ergo sum: pienso, luego soy.	 Cartesiano filosofía nisqap ñawpaq kaq saphinqa cogito ergo suma nisqa: Yuyaykuni, chayraykum kani.
Dos observaciones sobre este primer eslabón de la cadena.	Iskay qhawariykuna kay ñawpaq t’inkimanta cadena nisqapi.
Primera: no es el cogito un razonamiento, sino una intuición, la intuición del yo como primera realidad y como realidad pensante.	 Ñawpaq kaq: cogitoqa manan razonamientochu, aswanpas intuicionmi, kikinpa intuicionninmi primera realidad hina hinallataq yuyay realidad hina.
El yo es la naturaleza simple que, antes que ninguna, se presenta a mi conocimiento; y el acto por el cual el espíritu conoce las naturalezas simples es, como ya hemos dicho, una intuición.	 Ñuqaqa, mana imamanta ñawpaqtaraq, yachayniyman rikuchikuq, sasan naturaleza; hinaspapas espirituq sasan naturalezakunata reqsisqan ruwayqa, nisqanchis hina, intuición nisqallan.
Se yerra, pues, cuando se considera el cogito como un silogismo, v.	 Hinaptinqa, hukqa pantanmi, cogito nisqa simita silogismo hina qhawarispan, v.
gr., el siguiente: todo lo que piensa existe; yo pienso, luego yo existo.	 gr., kay qatiq: tukuy ima yuyaqqa kan; Yuyaykuni, chayraykun kashani.
Segunda: al poner Descartes el fundamento de su filosofía en el yo, acude a dar satisfacción a la esencial tendencia del nuevo sentido filosófico que se manifiesta con el Renacimiento.	 Iskay kaq: Descartesqa filosofíanpa teqsinta kikinpi churaptinqa, Renacimientowan rikuriq musuq sentido filosófico nisqapa tendencia esencialninmanmi satisfacción qunanpaq rin.
Trátase de explicar racionalmente el universo, es decir, de explicarlo en función del hombre, en función del yo.	 Chayqa universo nisqamanta racionalmente sut’inchanapaqmi, chaymi runaq rimayninpi, kikinmanta sut’inchanapaq.
Era, pues, preciso empezar definiendo el hombre, el yo, y definiéndolo de suerte que en él se hallaran los elementos bastantes para edificar un sistema del mundo.	Chayraykun qallarina karqan runata, kikinmanta, chayta sut’inchaspa, chaypi suficiente elementokuna tarikunanpaq, kay pachaq sisteman hatarichinapaq.
La filosofía moderna, con Descartes, entra en su fase idealista y racionalista.	 Kunan pacha filosofía, Descarteswan kuska, idealista, racionalista fasenman yaykun.
Los sucesores de nuestro filósofo se ocuparán fundamentalmente en desenvolver estos gérmenes del idealismo; es decir, de definir la razón como el conjunto de principios y axiomas lógicos necesarios y suficientes para dar cuenta de la experiencia.	 Filósofonchispa qatiqninkunaqa ñawpaqtaqa kay idealismo muhukunata wiñachiymantan qhawarinqaku; chaymi, razonta defininapaq, chay conjunto de principios lógicos y axiomas nisqakuna necesario hinaspa suficientekuna experienciamanta cuenta qunapaq.
Habiendo hallado la primera verdad, Descartes se apresura a sacar de ella todo el provecho posible.	 Ñawpaq kaq cheqaq kaqta tarispanmi, Descartesqa usqhaylla chayta allinta aprovechan.
El cogito es, por una parte, la primera existencia o sustancia conocida, la primera naturaleza simple; por otra parte, es también la primera intuición, el primer acto del conocer verdadero.	 Cogito nisqaqa, huk ladumanta, ñawpaq riqsisqa kaynin utaq sustancia, ñawpaq kaq sanu naturaleza; huk ladumantaq, ñawpaq kaq intuición nisqapas, cheqaq yachaypa ñawpaq kaq ruwayninpas.
Del cogito puede, pues, desprenderse el criterio de toda verdad, a saber: toda intuición de naturaleza simple es verdadera, o, en otros términos, toda idea clara y distinta es verdadera.	 Cogitomantan horqokunman llapa cheqaq kaqpa criterion, chaymi: sapa intuición de una naturaleza simple nisqa cheqaqmi, otaq, huk rimaypiqa, sapa sut’i, sapaq yuyayqa cheqaqmi.
Con este escaso bagaje emprende en seguida Descartes el problema sumo de la metafísica, la existencia de Dios.	Kay huch’uy equipajewanmi Descartesqa chaylla metafísica nisqa hatun sasachakuyninta hap’in, Diospa kayninta.
De las tres pruebas que da (dos en la tercera y una en la quinta meditación) nos fijaremos sólo en la tercera, dada en la quinta meditación.	 Kimsa pruebakuna qusqanmantaqa (iskay kimsa kaqpi, huktaq pichqa kaqpi) kimsa kaqpilla rimasunchik, pichqa kaq yuyaymanaypi qusqa.
Es el famosísimo argumento ontológico.	 Chayqa riqsisqa ontológico argumento nisqa.
El esquema de la demostración es el siguiente: la existencia es una perfección; Dios tiene todas las perfecciones; luego Dios tiene la existencia.	 Chay rikuchiypa esquemanqa kaymi: kayninqa hunt’asqa kaymi; Diosqa llapan hunt’asqa kaqkunayoqmi; chayraykun Diosqa kan.
Como se ve, Descartes considera la existencia de Dios tan segura y evidentemente demostrada como la propiedad del triángulo de tener tres ángulos.	 Rikusqanchis hina, Descartesqa Diospa kaynintan qhawarin seguro hinallataq sut’ita rikuchisqa kinsa kuchuq kinsa kuchuyoq kananpaq propiedadnin hina.
Tras él va toda la metafísica del siglo XVII y XVIII, la cual, hipnotizada por la geometría, querrá construirse more geométrico, y se apoyará más o menos encubiertamente en el argumento cartesiano.	 Paypa qhepantan rin chunka qanchisniyoq, chunka pusaqniyoq siglokunapi llapa metafísica nisqakuna, chaykunan geometría nisqawan hipnotizasqa, aswan geométrico nisqa ruwayta munanqa, hinaspan aswan pisi pakallapi cartesiano nisqa argumentoman k’askakunqa.
Así como la existencia del yo ha sido, en el cogito, establecida por una intuición intelectual, también la existencia de Dios queda establecida en el argumento ontológico por medio de una deducción (que para Descartes es una serie de intuiciones intelectuales).	Imaynan kikinpa kaynin, cogito nisqapi, huk yuyaysapa intuición nisqawan takyachisqa karqan, chay hinallataqmi Diospa kayninpas takyachisqa kan ontológico argumento nisqapi huk deducción nisqawan (chayqa Descartespaqqa huk serie intuición intelectualmi).
La metafísica del cartesianismo y filosofías subsiguientes tienden, por modo inevitable, a demostrar las existencias, mediante actos intelectuales subjetivos.	 Cartesiano nisqap metafísica nisqapas, chaymanta qatiq filosofía nisqapas mana hark'asqallam kaqkunata rikuchiyta munanku, subjetivo intelectual ruwaykunawan.
Para conocer una existencia precisará una intuición no intelectual, sino sensible.	 Huk existenciata yachanaykipaqqa necesitankin huk intuición nisqa mana yuyaysapachu, aswanpas sensitiva.
El cogito y el argumento ontológico podrán servir para instituir ideas, pero no cosas existentes.	 Cogitowan ontológico nisqa argumentowanqa yuyaykunata takyachinapaqmi servinman, ichaqa manan kaqkunatachu.
La Física	 Física nisqa yachay
De la existencia de Dios y sus propiedades, deriva ya Descartes fácilmente la realidad de las naturalezas simples en general, y, por tanto, de los objetos matemáticos, espacio, figura, número, duración, movimiento.	 Diospa kayninmanta, propiedadesninmanta ima, Descartesqa facil-llatam hurqun realidad de naturalezas simples en general, hinallataq, chayrayku, objetos matemáticos nisqamanta, espaciomanta, figuramanta, yupaymanta, unayniyuqmanta, kuyuymanta.
La metafísica le conduce sin tropiezo a la física.	 Metafísica nisqa yachayqa sumaqllatam pusasunki fisica nisqaman.
Esta debuta en realidad con la distinción esencial del alma y del cuerpo.	 Kayqa chiqaptam debutkun almapa hinaspa cuerpopa distinción esencial nisqawan.
El alma se define por el pensamiento.	 Almaqa yuyaywanmi sut’inchasqa.
El cuerpo se define por la extensión.	 Kurkuqa mast'arisqawanmi sut'inchasqa.
Y todo lo que en el cuerpo sucede, como cuerpo, puede y debe explicarse con los únicos elementos simples de la extensión, figura y movimiento.	Hinaspapas tukuy ima cuerpopi pasasqan, cuerpo hina, sut’inchakunmanmi, sut’inchakunantaqmi chay elementokunallawan, chaykunan kanku extensión, figura, movimiento nisqakunawan.
Hay, pues, que considerar dos partes en la física cartesiana.	 Chay hinaqa, iskay rakikunam kan cartesiano fisikapi qhawarinapaq.
Una, en donde se trata de los sucesos en los cuerpos (mecánica), y otra, en donde se trata de definir la sustancia misma de los cuerpos (teoría de la materia).	 Huknin, maypichus kurkukunapi sucedesqanmanta riman (mecánica), huknintaq, maypichus kurkukunap kikin sustancianta riqsichiyta munan (teoría de materia).
La física de Descartes es, como todo el mundo sabe, mecanicista; Descartes no quiere más elementos, para explicar los fenómenos y sus relaciones, que la materia y el movimiento.	 Descartespa fisikanqa, llapa runaq yachasqan hina, mecánico nisqa; Descartesqa manan munanchu aswan elementokunata, fenómenos nisqakunata, relaciones nisqakunata sut’inchananpaq, materiamanta, kuyuymantawan.
Todo en el mundo es mecanismo y, en la mecánica misma, todo es geométrico.	 Kay pachapi tukuy imapas mecanismom, kikin mecánica nisqapipas tukuy imapas geométrico nisqa.
Así lo exigía el principio fundamental de las ideas claras, que excluye naturalmente toda consideración más o menos misteriosa de entidades o cualidades.	 Chaytaqa mañakurqanmi sut’i yuyaykuypa fundamental nisqa kamachikuynin, chaymi naturalmente mana ima aswan pisi misterioso qhawariytapas entidadkunata otaq cualidades nisqakunataqa mana churanchu.
La física de Descartes es una mecánica de la cantidad pura.	 Descartespa fisika nisqaqa ch'uya achka kayninpa mekaniku.
La causa del movimiento es doble.	 Chay kuyuypa kausayninqa iskaymi.
Una causa primera que, en general, lo ha creado e introducido en la materia, y esta causa es Dios.	 Huk ñawpaq kaq causa, chaymi, en general, kamarqan, materiamanpas churarqan, kay causataq Dios.
Una vez introducido el movimiento en la materia, Dios no interviene más, si no es para continuar manteniendo la materia en su ser; de aquí resulta que la cantidad de movimiento que existe en el sistema del mundo es invariable y constante.	 Materiaman kuyuy churasqaña kaqtinqa, manañan Diosqa chaymanqa haykunchu, aswanpas materiata kayninpi waqaychaspallapunin; Kaymantam qawarikun, kay pacha sistemapi maykama kuyuy kasqanqa mana tikrakuq, mana tikrakuq kasqanmanta.
Pero de cada movimiento en particular hay una causa particular, que no es sino un caso de las leyes del movimiento.	 Ichaqa sapa movimiento particularpaqmi kan huk causa particular, chayqa manan imapaschu aswanpas huk cason leyes de movimiento nisqamanta.
Estas leyes son tres: la primera, es la ley de inercia, hermoso descubrimiento de Descartes que, aunque no hubiese hecho otros, bastaría para colocarlo entre los fundadores de la ciencia moderna.	 Kay kamachikuykunaqa kimsam: punta kaqmi inercia nisqa kamachikuy, Descartespa sumaq tarisqan, mana hukkunata ruwaptinpas, kunan pacha yachaypa kamaqninkunapa chawpinpi churananpaqmi suficiente kanman.
La segunda, es la de la dirección del movimiento: un cuerpo en movimiento tiende a continuarlo en línea recta, según la tangente o la curva que descubra el móvil.	Iskay kaqtaq kuyuypa chiqan kayninmanta: kuyukuq kurkuqa chiqan chirupi hinalla puriyta munan, kuyuchina tarisqan tangente icha kurva nisqaman hina.
La tercera ley, es la ley del choque, que Descartes especifica en otras leyes especiales.	 Kimsa kaq kamachikuyqa ch’aqway kamachikuymi, chaytam Descartesqa huk especial kamachikuykunapipas sut’inchan.
Todas ellas son falsas.	 Llapallankum llulla.
La mecánica cartesiana, tan profunda y exacta en sus dos primeros principios, se desvía y falsea en el último, precisamente por el exceso de geometrismo, con que concibe la materia y el movimiento.	 Mecánica cartesiana, ancha ukhu, chiqap iskay ñawpaq kamachiyninkunapi, qhipa kaqpiqa karunchakun, waqllichin ima, chiqap geometrismo nisqap yapakusqanrayku, chaywanmi materiata, kuyuytapas yuyaykun.
Es bien conocida la corrección fundamental que Leibnitz hace a la física de Descartes: no es la cantidad de movimiento lo que se conserva constante en la naturaleza, sino la fuerza viva, la energía.	 Leibnitzpa Descartespa fisica nisqapi fundamental corrección ruwasqanqa allin riqsisqam: manam kuyuypa achkanchu naturalezapi mana chiriyaspa qipan, aswanqa kawsaq kallpam, kallpam.
Pero Descartes, en su afán de no admitir nociones oscuras, considera las nociones de energía o fuerza como incomprensibles, porque no son geométricamente representables, y las desecha para limitarse a concebir en la materia la pura extensión geométrica.	 Ichaqa Descartesqa, mana sut’i yuyaykunata chaskiyta munaspanmi, kallpamanta otaq kallpamanta yuyaykunata mana entiendenapaq hina qhawarin, mana geométricamente representable kasqankurayku, hinaspan wikch’un materiapi ch’uya extensión geométrica nisqa yuyayman limitakunanpaq.
Llegamos, pues, a la segunda parte de la física, a la teoría de la materia.	Hinaptinqa, hamunchikmi física nisqapa iskay kaq rakinman, materiamanta teoría nisqaman.
Aquí domina el mismo espíritu que en la mecánica.	 Kaypiqa mecánica nisqapi hina espiritullan kamachikun.
La materia no es otra cosa que el espacio, la extensión pura, el objeto mismo de la geometría.	 Materiaqa manam hukchu, aswanpas espacio, ch'uya mast'ariy, kikin geometría nisqap imayayninmi.
Las cualidades secundarias que percibimos en los objetos sensibles son intelectualmente inconcebibles, y, por tanto, no pertenecen a la realidad: color, sabor, olor, etc.	 Sensible objetokunapi reparasqanchis secundaria cualidades nisqakunaqa manan yuyaypi yuyaykuy atinachu, chaymi mana cheqaq kaqman pertenecenchu: color, gusto, asnay, hukkunapas.
La materia se reduce a la extensión en longitud, latitud y profundidad, con sus modos, que son las figuras o límites de una extensión por otra.	 Materiaqa longitudpi, latitudpi, ukhunpi mast'ariyman pisiyachisqa, modokunawan, chaykunaqa huk mast'ariypa huk mast'ariypa siqikuna icha limitekuna.
La Psicología	 psicología nisqamanta
El hombre está compuesto de un cuerpo al cual está íntimamente unida el alma, sustancia pensante.	 Runaqa huk cuerpomantan ruwasqa kashan, chaywanmi alma, yuyayniyoq sustancia, allinta hukllachasqa kashan.
Esta unión, a la par que distinción entre el cuerpo y el alma, domina todas las tesis psicológicas.	 Kay huñunakuymi, cuerpowan almawan t’aqanakuywan kuska, llapa tesis psicológicas nisqakunata kamachin.
Tendremos por un lado que considerar el alma en sí misma, y luego en cuanto que está unida al cuerpo.	 Huk ladumantataqmi qhawarinanchis almata kikinpi, chaymantataq cuerpowan hukllachasqa kasqanman hina.
En sí misma, el alma es inteligencia, facultad de pensar, de verificar intuiciones intelectuales; en este punto, la psicología se confunde con la metafísica o la lógica.	Kikinpiqa almaqa yuyaymi, yuyaymanay atiymi, yuyaysapa intuicionkunata cheqaqchaymi; kaypiqa psicología nisqa metafísica nisqawan utaq lógica nisqawan pantasqa kachkan.
Por otra parte, entre las ideas del alma están sus voluntades.	 Huk ladumantaq, almaq yuyaykunan ukhupin kashan munaynin.
La voluntad o libertad la sitúa, empero, Descartes en el mismo plano que las demás intuiciones intelectuales; la voluntad es la facultad, totalmente formal, de afirmar o negar.	 Munay utaq kacharichiymi ichaqa, Descartespa huk yuyaysapa intuicionkunawan kuska planollapi churan; voluntadqa facultadmi, totalmente formal, afirmar otaq neganapaq.
(Véase la primera regla del Método en la parte segunda del Discurso.)	 (Qaway Discursopa iskay kaq partenpi Métodopa punta kaq kamachikuyninta).
Réstanos considerar el alma como unida al cuerpo.	 Almataqa cuerpowan hukllachasqata hina qhawarinanchismi qhepan.
En este sentido, el alma es, ante todo, consciencia, es decir, que conoce lo que al cuerpo ocurre, y se da cuenta de este conocimiento.	Kay yuyaypiqa, almaqa, llapanmanta aswantaqa, conciencian, chaymi yachan imachus cuerpowan pasashasqanmanta, chay yachaymantataqmi reparan.
Mas, siendo el cuerpo un mecanismo, si no hay alma no habrá consciencia, ni voluntad, ni razón.	 Ichaqa, cuerpoqa mecanismo kasqanraykun, mana alma kaqtinqa manan conciencia, munay, razonpas kanqachu.
Así los animales son puros autómatas, máquinas maravillosamente ensambladas, pero carentes en absoluto de todo lo que de cerca o de lejos pueda llamarse espíritu.	 Chhaynapin animalkunaqa ch’uya automatakuna, admirakuypaq huñusqa maquinakuna, ichaqa manapunin imapas kanchu qayllamanta otaq karumanta espiritu nispa sutichanapaq.
En el hombre, en cambio, porque hay un alma inteligente y razonable, hay pasiones; es decir, los movimientos del cuerpo se reflejan en el alma; y a este reflejo es precisamente lo que llamamos pasión, que no es sino un estado especial del alma, consecuencia de movimientos del cuerpo.	 Runapiqa, yuyaysapa, yuyaysapa alma kasqanraykum, pasiones nisqakuna kan; chaymi, cuerpoq kuyuyninkuna almapi rikuchikun; hinaspa kay yuyaymanayqa precisamente pasión nisqanchismi, chayqa manan imapaschu aswanpas almaq estado especialninmi, cuerpoq kuyuyninkunaq consecuencianmi.
Pero lo característico de estos estados especiales del alma es que, siendo causados, en realidad, por movimientos del cuerpo, sin embargo el alma los refiere a sí misma; ignorante de la causa de sus pasiones, el alma las cree nacidas y alimentadas en su propio seno.	 Ichaqa imachus kay almaq estados especiales nisqakunaq característican, cheqaqtapuni cuerpoq kuyuyninkunawan ruwasqa kasqanraykun, almaqa chaywanpas kikinman chaykunataqa riqsichin; mana yachaspa imarayku pasionninkuna kasqanmanta, almaqa creenmi nacesqankuta, uywasqa kasqankutapas, kikin sinqanpi.
Hay seis pasiones fundamentales.	 Soqta fundamental pasiones nisqakunan kan.
La primera, la admiración, es apenas pasión, y señala el tránsito entre la pura intuición intelectual y la pasión propiamente; es, en suma, la emoción intelectual.	Ñawpaq kaq, admiración, pisilla pasión, hinaspan marcan transición chuya intuición intelectualwan kikin pasiónwan; chaymi, pisi rimayllapi, yuyaysapa sientekuynin.
De ella nacen el amor, el odio, el deseo, la alegría, la tristeza.	 Paymantan paqarin munakuy, cheqnikuy, munay, kusikuy, llakikuy.
De estas seis pasiones fundamentales, derívanse otras muchas: el aprecio, el desprecio, la conmiseración, etc.	 Kay suqta pasiones fundamentales nisqamanta, askha hukkunata horqoy: chaninchakuy, pisichay, khuyapayakuy, hukkunapas.
El estudio de las pasiones, ya que éstas provienen de los movimientos del cuerpo, conduce a Descartes a un gran número de interesantes y finas observaciones psico - fisiológicas.	 Pasiones nisqamanta yachayqa, cuerpoq kuyuyninmanta hamusqanrayku, Descartesta pusamun askha sumaq, allin psico-fisiológico qhawariykunaman.
Manuel G. Morente.	 Manuel G. Morente sutiyuq runa.
Discurso del Método	 Método Discurso nisqa
Para bien dirigir la razón y buscar la verdad en las ciencias	 Allinpaq razonta diriginanpaq hinaspa cienciapi cheqaq kaqta maskhananpaq
Primera parte	 Ñawpaq kaq t’aqa
El buen sentido es lo que mejor repartido está entre todo el mundo, pues cada cual piensa que posee tan buena provisión de él, que aun los más descontentadizos respecto a cualquier otra cosa, no suelen apetecer más del que ya tienen.	Allin yuyaymi aswan allinta llapa runaq chawpinpi rakisqa, sapankanku yuyaykunku chay hina allin suministroyoq kasqankuta, chaymi aswan mana contento kaqkunapas imamantapas respetaspa, mana aswantaqa munankuchu aswanta imachus kapusqanmantaqa.
No basta, en efecto, tener el ingenio bueno; lo principal es aplicarlo bien.	 Chiqaptaqa manam allin yuyayniyuq kayqa suficientechu; aswan allinqa allinta churaymi.
